BHK,Size,Bathroom,Rent,Current Floor,Total Floors,Area Type_Super Area,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
3,2353,1,67225,5.0,1.0,0,0,1,0,0,1,0,0,0
1,2473,1,69347,2.0,7.0,0,1,0,0,0,0,0,0,0
4,1385,1,9167,3.0,12.0,1,0,1,0,0,0,0,1,0
3,789,2,63373,3.0,18.0,1,0,1,0,0,0,0,0,1
3,1109,3,53721,8.0,19.0,0,0,0,0,0,0,0,1,0
4,1871,2,33823,5.0,4.0,0,0,1,0,0,1,0,0,1
3,1153,2,65972,0.0,9.0,0,0,1,0,0,0,0,0,1
3,2593,1,79963,5.0,8.0,0,0,0,0,0,0,1,1,0
2,1811,2,59534,1.0,7.0,1,0,0,0,0,0,1,1,0
4,1672,1,41751,5.0,18.0,1,0,0,1,0,0,0,1,0
1,925,2,29121,1.0,4.0,1,0,1,0,0,0,1,0,1
3,1885,1,76736,3.0,16.0,0,0,0,0,1,0,1,0,0
4,2460,1,27126,2.0,2.0,0,1,0,0,0,0,0,0,1
2,2831,2,66581,2.0,5.0,1,1,0,0,0,1,0,0,1
1,955,2,31123,1.0,19.0,0,0,0,0,0,1,0,0,1
4,418,3,56036,7.0,2.0,0,0,0,0,0,1,0,0,0
1,974,3,20590,1.0,18.0,1,0,0,1,0,0,0,0,1
1,1403,3,51265,8.0,14.0,0,0,1,0,0,1,0,0,1
1,2866,2,59324,6.0,12.0,1,0,0,0,0,1,0,0,1
3,2866,2,72720,4.0,2.0,0,0,0,0,0,0,1,0,0
3,2338,1,27701,5.0,16.0,0,1,0,0,0,1,0,0,1
2,2339,3,77539,6.0,15.0,0,0,1,0,0,0,0,0,0
2,2035,1,46178,5.0,13.0,0,0,0,1,0,1,0,0,0
4,2098,1,42118,2.0,10.0,0,0,0,0,0,0,1,1,0
2,2569,1,30387,7.0,19.0,1,0,0,0,0,0,1,1,0
1,831,1,62613,4.0,7.0,1,0,0,0,0,0,1,1,0
1,2491,3,51666,6.0,16.0,0,1,0,0,0,0,1,0,0
3,2295,1,44135,1.0,4.0,0,0,0,0,0,1,0,1,0
1,2343,2,34554,0.0,15.0,1,0,0,0,0,0,1,1,0
4,1740,2,47146,2.0,5.0,1,1,0,0,0,0,1,1,0
1,2828,2,17988,3.0,13.0,0,0,0,0,0,0,1,0,0
1,544,3,57119,1.0,12.0,1,0,1,0,0,1,0,0,1
4,2810,1,21456,6.0,15.0,1,0,1,0,0,0,0,1,0
2,1473,3,75578,6.0,9.0,1,1,0,0,0,0,1,1,0
2,1488,1,34214,3.0,5.0,0,0,1,0,0,0,1,1,0
4,2802,3,78597,8.0,13.0,1,0,0,1,0,0,1,1,0
3,1199,3,66405,9.0,16.0,1,0,0,0,0,1,0,0,0
1,1551,1,16034,3.0,13.0,1,0,0,1,0,1,0,0,1
4,2845,3,5877,4.0,8.0,1,0,1,0,0,0,1,0,1
1,2356,1,67718,3.0,13.0,0,1,0,0,0,0,0,1,0
3,862,2,63100,6.0,5.0,1,1,0,0,0,0,1,0,1
1,2174,2,14642,5.0,6.0,1,0,0,1,0,0,0,1,0
4,2445,2,70143,9.0,5.0,1,0,1,0,0,0,0,1,0
1,1207,3,55483,4.0,13.0,0,0,0,0,0,1,0,0,1
2,586,2,70293,7.0,8.0,0,0,1,0,0,1,0,0,1
3,2143,1,54508,8.0,19.0,0,0,1,0,0,1,0,0,0
3,1131,2,5579,3.0,15.0,1,1,0,0,0,0,0,1,0
3,2335,2,17587,9.0,10.0,1,0,0,0,1,0,0,0,1
4,1613,3,71181,4.0,9.0,1,0,0,0,0,0,0,0,0
3,1811,1,53470,2.0,2.0,0,0,0,0,0,1,0,0,1
2,828,3,76799,5.0,1.0,1,1,0,0,0,1,0,0,1
4,1707,3,20928,2.0,3.0,1,0,1,0,0,1,0,1,0
2,2684,1,48591,3.0,5.0,0,1,0,0,0,0,1,0,0
1,1617,3,36901,0.0,15.0,1,0,1,0,0,0,0,1,0
1,1710,1,13499,5.0,14.0,1,0,0,0,1,0,0,0,1
1,1170,2,5233,8.0,17.0,0,0,0,0,1,0,1,0,0
1,1157,1,22418,7.0,8.0,0,0,0,1,0,0,0,1,0
2,535,1,64566,2.0,9.0,0,0,1,0,0,0,0,0,0
4,1191,1,20246,7.0,19.0,0,1,0,0,0,0,1,0,1
4,570,3,43785,9.0,19.0,0,1,0,0,0,0,0,0,0
3,2606,1,39503,4.0,16.0,1,1,0,0,0,1,0,0,1
2,2648,1,9277,8.0,3.0,0,0,0,1,0,0,1,1,0
1,1980,1,71477,2.0,5.0,1,0,0,0,0,0,0,0,1
2,1361,2,5349,7.0,14.0,1,1,0,0,0,1,0,0,1
3,1275,1,71941,7.0,3.0,0,0,0,0,1,0,0,0,0
3,2818,3,78000,7.0,13.0,0,1,0,0,0,0,1,0,0
2,502,1,18508,7.0,19.0,1,1,0,0,0,1,0,1,0
2,1401,1,72081,9.0,18.0,1,1,0,0,0,0,0,0,0
2,1548,2,64095,9.0,18.0,1,0,0,0,0,0,1,1,0
4,1881,1,33957,8.0,7.0,0,1,0,0,0,0,0,0,1
1,1057,3,12896,5.0,16.0,1,0,0,0,0,0,0,0,1
2,1620,1,9288,6.0,1.0,0,0,0,0,0,1,0,0,0
2,822,3,30744,7.0,19.0,1,0,0,1,0,0,0,0,1
2,570,2,26150,2.0,6.0,1,0,0,0,1,0,1,0,1
3,2620,1,26091,3.0,4.0,1,1,0,0,0,0,1,1,0
3,852,2,5900,3.0,10.0,0,1,0,0,0,1,0,0,0
4,2797,1,51702,8.0,8.0,0,1,0,0,0,1,0,1,0
1,2375,3,24725,2.0,17.0,1,0,0,0,0,0,0,0,1
4,2057,2,33722,0.0,1.0,1,0,1,0,0,0,1,0,1
1,2941,1,29078,3.0,14.0,1,0,0,0,1,1,0,0,1
3,2453,3,23059,5.0,11.0,0,1,0,0,0,0,0,0,0
3,687,2,23161,2.0,8.0,0,0,1,0,0,0,0,0,1
3,2041,1,75701,5.0,10.0,0,0,1,0,0,0,1,0,1
4,1847,2,15687,0.0,8.0,0,0,1,0,0,0,1,1,0
2,2313,1,13694,5.0,1.0,0,0,0,0,1,0,0,0,0
2,1007,3,44518,3.0,7.0,1,0,1,0,0,0,1,0,1
3,856,3,35641,7.0,9.0,1,1,0,0,0,0,0,1,0
2,2164,2,63843,5.0,9.0,1,1,0,0,0,0,0,0,1
2,1625,2,45728,3.0,3.0,0,0,0,1,0,0,1,1,0
4,1635,1,55087,3.0,10.0,1,0,0,0,0,1,0,0,1
1,1429,3,48551,3.0,9.0,0,0,1,0,0,0,0,0,0
3,2823,1,75692,5.0,1.0,0,0,0,0,0,0,1,0,0
3,846,3,60433,4.0,9.0,1,0,0,0,0,0,0,1,0
4,1234,2,61561,4.0,6.0,1,0,0,0,0,0,0,0,1
4,1210,1,10364,2.0,8.0,0,0,0,0,0,0,0,0,0
2,1824,1,8974,9.0,11.0,0,0,0,0,0,0,1,0,1
3,1811,3,29053,3.0,4.0,1,1,0,0,0,0,1,0,0
1,1358,3,45072,4.0,10.0,0,0,0,0,1,0,1,1,0
4,1875,3,6210,8.0,7.0,0,0,1,0,0,1,0,0,0
1,1208,2,46589,4.0,9.0,0,0,1,0,0,0,0,0,1
1,1378,1,43966,8.0,10.0,1,1,0,0,0,1,0,0,1
3,2863,3,31070,9.0,2.0,0,1,0,0,0,0,0,0,1
3,1125,2,71643,3.0,8.0,0,0,0,0,0,0,1,1,0
4,2901,3,16246,0.0,13.0,0,0,0,0,1,0,0,1,0
3,1616,1,24199,4.0,18.0,0,0,1,0,0,0,0,0,1
3,2597,3,44829,1.0,13.0,0,0,0,1,0,0,0,0,1
3,2303,1,66125,7.0,12.0,0,1,0,0,0,1,0,0,0
1,1178,2,5169,8.0,1.0,0,0,0,1,0,0,1,0,0
4,1372,2,17949,3.0,18.0,1,0,1,0,0,0,1,0,0
2,1938,3,52313,2.0,12.0,1,1,0,0,0,0,0,0,1
1,1816,1,65131,2.0,13.0,1,0,1,0,0,0,1,0,0
3,2523,1,46764,9.0,15.0,0,1,0,0,0,1,0,0,1
1,998,1,35899,3.0,2.0,1,0,1,0,0,1,0,1,0
3,624,3,52740,2.0,3.0,1,0,0,1,0,0,1,0,0
3,1953,1,70490,6.0,8.0,0,0,0,0,1,1,0,0,1
1,2560,1,28281,5.0,6.0,1,1,0,0,0,1,0,0,1
4,2698,1,73570,0.0,10.0,0,0,0,1,0,0,1,1,0
3,1240,1,18328,7.0,17.0,0,0,1,0,0,0,1,1,0
4,2214,3,49047,4.0,2.0,0,0,0,1,0,0,0,1,0
2,1113,3,24796,5.0,5.0,1,1,0,0,0,0,0,1,0
3,1506,1,75524,3.0,2.0,0,0,0,1,0,1,0,0,0
4,524,1,77666,2.0,6.0,1,0,1,0,0,0,1,1,0
4,1492,2,60251,7.0,14.0,0,0,0,0,0,1,0,0,1
2,1679,2,5791,7.0,14.0,0,0,0,0,1,0,1,0,1
4,2150,1,17333,2.0,16.0,1,0,0,0,1,1,0,0,1
4,429,1,41609,6.0,15.0,0,0,0,0,0,1,0,0,1
2,2728,2,65558,5.0,15.0,1,1,0,0,0,1,0,0,1
3,2417,2,73892,0.0,4.0,0,0,0,1,0,0,0,1,0
4,2815,1,45290,5.0,14.0,0,0,0,1,0,0,1,0,1
4,894,3,9925,2.0,10.0,0,0,0,0,0,1,0,1,0
4,2009,3,15764,5.0,9.0,0,0,0,0,0,0,0,1,0
1,1117,1,59226,1.0,4.0,0,0,1,0,0,1,0,1,0
2,1416,1,44468,8.0,15.0,0,0,1,0,0,1,0,1,0
1,1737,2,7094,3.0,8.0,0,0,0,0,1,0,1,0,0
2,1005,2,50583,9.0,19.0,0,1,0,0,0,1,0,0,0
3,774,3,54021,2.0,16.0,1,1,0,0,0,0,1,0,0
3,2360,1,76786,9.0,8.0,1,0,0,0,0,0,0,0,0
4,1448,2,20362,0.0,10.0,1,0,0,0,1,0,0,0,0
2,1757,3,46575,1.0,3.0,0,0,0,0,1,1,0,0,1
3,515,3,51021,1.0,3.0,1,0,1,0,0,0,0,0,0
2,2495,3,17185,7.0,14.0,1,0,0,1,0,0,1,0,1
3,2201,2,44771,5.0,15.0,0,1,0,0,0,0,1,0,1
1,2546,2,40069,6.0,10.0,1,0,0,0,1,0,0,1,0
3,1882,1,48190,9.0,17.0,0,0,1,0,0,0,1,1,0
1,1946,1,75805,2.0,17.0,1,0,1,0,0,0,1,1,0
3,2020,3,14764,9.0,12.0,1,0,1,0,0,1,0,0,0
4,2852,3,32113,8.0,9.0,1,0,0,1,0,1,0,0,1
1,1084,2,21888,4.0,4.0,1,0,0,0,1,0,1,0,0
3,2950,2,19748,8.0,3.0,1,0,0,0,0,0,0,1,0
4,1871,1,56013,4.0,3.0,0,0,0,0,0,0,1,1,0
1,1999,1,35203,9.0,18.0,1,0,1,0,0,1,0,0,1
4,2705,1,25715,0.0,10.0,0,0,1,0,0,0,0,0,1
2,2568,2,47579,1.0,11.0,1,0,0,1,0,0,1,1,0
2,1209,3,7906,7.0,3.0,0,0,1,0,0,0,0,0,0
1,1377,1,16808,6.0,2.0,1,0,0,0,1,0,0,0,0
3,2501,1,26112,8.0,19.0,1,0,1,0,0,0,0,0,1
1,1754,2,69945,1.0,19.0,1,0,1,0,0,0,1,1,0
4,1183,1,72105,1.0,15.0,1,0,0,0,1,1,0,0,0
3,640,3,70675,7.0,3.0,1,1,0,0,0,0,0,0,1
2,2178,2,75219,4.0,11.0,0,0,0,0,0,0,0,0,1
3,1953,1,31419,7.0,7.0,1,0,1,0,0,0,1,0,1
2,882,1,16156,5.0,14.0,1,0,0,0,1,1,0,0,0
3,1412,2,10062,0.0,17.0,0,0,0,0,0,1,0,0,1
3,586,2,58817,0.0,14.0,1,0,0,1,0,0,1,0,0
3,2281,1,32745,9.0,8.0,1,1,0,0,0,0,0,0,1
4,2709,3,39940,7.0,14.0,1,0,1,0,0,0,1,0,0
4,1352,2,27463,6.0,6.0,1,1,0,0,0,1,0,1,0
1,1787,3,41188,3.0,1.0,1,0,1,0,0,0,0,0,0
1,890,1,76813,8.0,15.0,0,0,1,0,0,0,0,1,0
2,830,3,39017,0.0,3.0,1,0,1,0,0,1,0,0,1
4,638,1,35244,6.0,5.0,0,1,0,0,0,0,0,0,0
2,2751,1,7697,4.0,4.0,1,0,0,1,0,0,1,0,1
1,2745,1,19903,0.0,14.0,1,0,0,0,1,1,0,1,0
2,475,1,59086,9.0,8.0,0,0,0,0,1,1,0,0,1
1,1756,3,41652,1.0,8.0,1,0,0,1,0,0,0,0,1
4,2323,1,12254,0.0,4.0,1,0,0,1,0,1,0,0,1
3,2181,1,74827,2.0,5.0,0,0,1,0,0,0,1,1,0
4,1226,3,66631,4.0,19.0,1,0,1,0,0,1,0,1,0
2,2730,2,50577,3.0,1.0,1,0,0,0,1,0,0,0,0
2,990,3,64019,6.0,17.0,0,0,1,0,0,1,0,0,0
4,2519,3,78740,1.0,11.0,0,0,1,0,0,0,0,0,0
4,2302,3,25467,6.0,17.0,1,0,0,1,0,0,0,0,0
1,2310,1,70233,2.0,6.0,1,1,0,0,0,0,1,0,1
2,974,1,5372,5.0,11.0,1,0,0,0,0,1,0,1,0
2,1291,1,76387,1.0,18.0,0,0,0,0,0,0,1,1,0
4,2459,2,76564,5.0,10.0,0,0,1,0,0,0,1,0,1
3,540,1,68615,4.0,15.0,1,0,1,0,0,1,0,0,0
2,2189,2,34445,4.0,4.0,1,0,0,0,0,0,1,1,0
3,416,1,64147,4.0,1.0,1,0,0,1,0,0,1,0,1
4,1486,3,68769,0.0,19.0,0,0,0,0,0,0,0,0,1
4,652,1,29131,2.0,18.0,0,0,0,0,0,0,1,0,0
1,864,2,27734,1.0,6.0,0,0,0,0,0,1,0,0,0
2,775,2,39100,0.0,6.0,1,0,1,0,0,0,0,1,0
3,2227,1,19738,4.0,5.0,1,0,1,0,0,0,1,1,0
1,919,3,53799,6.0,1.0,1,0,0,0,0,0,1,0,0
2,2260,1,52429,2.0,1.0,0,0,1,0,0,1,0,1,0
1,489,1,5755,6.0,3.0,1,0,0,0,0,0,1,0,0
4,1119,1,67716,9.0,1.0,0,0,0,1,0,1,0,0,1
2,1029,3,74061,7.0,17.0,1,0,1,0,0,0,1,0,1
1,2284,2,34884,4.0,6.0,0,1,0,0,0,0,1,0,1
1,475,3,6796,5.0,6.0,1,0,1,0,0,1,0,1,0
3,1325,2,18754,4.0,8.0,1,0,0,1,0,0,0,0,0
1,2847,2,17161,1.0,4.0,0,0,0,1,0,1,0,0,1
2,2205,2,72713,0.0,5.0,1,0,1,0,0,0,0,0,1
2,1369,3,72586,2.0,4.0,0,0,0,0,1,0,0,1,0
3,1494,1,56141,6.0,5.0,1,0,0,0,0,1,0,1,0
2,2428,1,43577,3.0,17.0,1,0,0,0,0,1,0,0,1
4,1804,1,59765,5.0,10.0,1,0,0,1,0,0,1,1,0
2,594,1,29841,5.0,16.0,0,0,1,0,0,0,1,1,0
2,627,1,30498,0.0,14.0,1,0,0,0,1,0,0,1,0
1,1859,3,72229,3.0,12.0,0,1,0,0,0,0,1,1,0
1,860,3,68914,8.0,15.0,1,0,0,0,0,1,0,0,0
2,1017,3,56203,9.0,18.0,1,0,0,0,1,0,0,1,0
3,463,3,19838,3.0,6.0,0,0,0,0,0,0,1,1,0
1,2612,3,66671,3.0,12.0,1,0,1,0,0,0,1,0,0
3,2474,3,74703,2.0,13.0,1,0,0,0,0,1,0,1,0
2,684,3,27615,3.0,3.0,0,1,0,0,0,1,0,1,0
2,2083,1,58775,2.0,14.0,0,0,1,0,0,0,1,0,1
4,2728,2,46845,1.0,19.0,1,0,0,1,0,0,0,0,1
1,1237,3,43907,9.0,17.0,0,0,0,0,1,0,0,0,1
2,1230,2,36158,2.0,9.0,0,0,0,0,0,1,0,0,0
4,1587,3,70043,3.0,15.0,1,0,1,0,0,1,0,1,0
1,623,3,58176,2.0,16.0,0,0,1,0,0,1,0,0,0
2,1183,1,60421,7.0,17.0,0,0,0,0,0,0,1,0,0
2,1349,2,38330,4.0,1.0,1,0,0,1,0,0,1,1,0
1,444,1,53145,6.0,18.0,0,0,0,0,0,1,0,1,0
1,2210,1,60244,0.0,15.0,0,0,0,1,0,0,0,0,1
1,870,2,77528,6.0,17.0,1,0,0,0,0,1,0,1,0
2,2481,1,45564,2.0,11.0,1,0,1,0,0,1,0,0,0
2,1229,3,54496,5.0,6.0,0,1,0,0,0,0,0,0,1
4,2309,3,67469,6.0,11.0,1,1,0,0,0,0,0,0,0
3,2668,3,7716,0.0,18.0,0,0,1,0,0,0,0,1,0
1,2291,3,37361,5.0,19.0,0,1,0,0,0,0,0,0,1
2,2981,3,32254,7.0,8.0,0,0,0,1,0,0,1,1,0
2,1091,1,47632,4.0,11.0,0,0,1,0,0,0,1,0,1
1,1790,1,68141,4.0,3.0,1,0,0,1,0,1,0,0,1
3,1331,3,26277,6.0,14.0,1,0,1,0,0,0,1,0,1
1,1240,3,22503,8.0,1.0,0,0,0,1,0,1,0,1,0
3,2338,1,37235,0.0,12.0,1,0,0,1,0,1,0,0,1
2,1973,2,26687,4.0,1.0,0,1,0,0,0,0,0,0,1
3,2686,1,53409,3.0,12.0,0,0,1,0,0,0,0,1,0
4,2888,1,45098,0.0,15.0,1,0,0,0,0,0,1,0,0
2,547,1,38550,1.0,18.0,1,1,0,0,0,0,1,1,0
4,1432,1,37864,3.0,8.0,0,0,0,1,0,0,1,1,0
1,1711,1,13778,1.0,14.0,1,0,0,1,0,0,1,0,1
1,787,2,34783,8.0,15.0,0,0,0,0,0,0,0,1,0
1,2273,3,60813,8.0,2.0,1,0,0,0,0,0,0,1,0
3,1315,3,50596,0.0,10.0,1,0,0,1,0,0,1,1,0
2,2278,2,26295,8.0,2.0,0,0,0,0,0,1,0,0,1
1,677,3,23622,7.0,19.0,1,0,0,0,1,0,0,1,0
1,2377,3,54081,0.0,11.0,1,1,0,0,0,0,0,0,1
2,2259,3,30492,0.0,10.0,0,0,1,0,0,0,0,1,0
1,2225,2,24733,1.0,6.0,0,0,0,0,0,0,0,0,1
4,2233,2,17372,1.0,18.0,0,0,0,0,0,0,1,0,1
2,1017,3,40256,0.0,3.0,0,0,0,0,1,0,1,1,0
2,2030,3,57945,3.0,10.0,0,0,1,0,0,1,0,0,0
2,2582,3,78353,4.0,5.0,0,0,0,0,1,0,0,1,0
4,979,1,69683,6.0,14.0,1,0,1,0,0,0,1,0,0
2,1570,1,23225,9.0,9.0,0,1,0,0,0,0,1,0,1
4,889,1,63546,6.0,5.0,0,0,0,0,0,0,0,0,0
2,2925,2,13064,8.0,10.0,0,1,0,0,0,0,1,0,0
3,1582,3,18986,8.0,8.0,1,0,1,0,0,0,1,0,1
1,783,2,46689,5.0,16.0,0,0,0,0,0,0,1,0,0
3,562,2,70852,8.0,10.0,0,0,0,0,1,1,0,1,0
1,2888,2,61605,9.0,9.0,1,0,0,1,0,0,1,0,0
4,2276,3,37843,9.0,3.0,1,0,0,0,1,0,0,0,1
3,1612,1,49006,2.0,11.0,0,0,0,1,0,0,0,0,0
2,2862,3,37195,5.0,6.0,1,0,0,0,1,0,0,0,1
1,1762,3,5203,5.0,5.0,1,0,1,0,0,0,1,0,1
1,2030,2,45663,4.0,2.0,0,1,0,0,0,1,0,1,0
3,1604,2,77103,6.0,12.0,0,0,0,1,0,0,1,0,1
4,687,2,51814,3.0,14.0,0,0,1,0,0,0,0,0,0
3,2257,1,50248,2.0,15.0,1,1,0,0,0,1,0,1,0
4,586,1,12460,3.0,17.0,0,1,0,0,0,1,0,1,0
4,2307,1,62230,8.0,14.0,1,0,0,0,0,0,1,0,0
1,1561,3,61076,6.0,18.0,0,0,0,0,0,0,0,0,0
3,529,2,59710,5.0,5.0,1,0,0,0,0,0,1,1,0
3,2641,3,68788,5.0,12.0,0,0,0,1,0,0,0,0,1
4,2763,1,9355,9.0,8.0,1,0,0,1,0,1,0,1,0
3,2287,2,36935,5.0,15.0,0,1,0,0,0,0,1,1,0
2,543,1,7663,8.0,6.0,0,0,0,1,0,1,0,1,0
2,415,2,46391,8.0,19.0,0,1,0,0,0,0,0,0,1
3,2870,2,24546,4.0,2.0,1,0,1,0,0,1,0,0,0
3,644,3,78925,7.0,13.0,1,0,0,0,1,1,0,0,0
4,1326,3,5038,3.0,6.0,0,1,0,0,0,1,0,0,0
2,2576,1,52812,5.0,12.0,1,1,0,0,0,0,1,0,1
2,1306,3,64862,0.0,7.0,0,0,1,0,0,0,0,0,1
1,1286,3,15318,9.0,15.0,1,0,0,0,0,1,0,0,0
4,740,3,13920,7.0,17.0,0,0,0,0,0,1,0,0,0
1,2451,2,66243,9.0,6.0,1,0,0,0,0,1,0,0,0
2,1833,3,58931,8.0,15.0,1,1,0,0,0,1,0,0,0
4,705,1,28783,4.0,8.0,1,1,0,0,0,0,0,0,1
3,1307,2,41902,4.0,18.0,1,0,0,1,0,0,0,0,0
4,1771,2,41539,3.0,14.0,1,0,0,1,0,0,1,1,0
3,720,3,76074,1.0,3.0,0,0,0,0,1,0,0,0,0
3,958,2,53949,6.0,15.0,1,0,0,0,1,0,0,0,1
4,1604,1,73793,0.0,1.0,1,0,0,1,0,1,0,1,0
3,1809,1,51543,8.0,14.0,1,1,0,0,0,0,1,1,0
1,2041,2,16398,4.0,13.0,1,0,1,0,0,0,1,1,0
2,1531,3,19772,5.0,1.0,0,0,0,1,0,1,0,0,1
3,2978,3,69114,4.0,4.0,1,1,0,0,0,0,1,0,0
1,2857,2,78436,2.0,17.0,1,0,0,1,0,0,0,0,1
3,1217,1,34011,1.0,19.0,0,0,0,0,0,0,1,0,1
2,1594,2,55396,3.0,8.0,0,0,0,1,0,1,0,1,0
1,2940,3,71193,8.0,15.0,1,0,0,0,0,0,1,1,0
2,411,3,25840,5.0,2.0,0,1,0,0,0,0,1,0,1
2,594,2,60220,8.0,15.0,1,0,0,0,0,0,1,1,0
1,2937,1,32619,3.0,12.0,1,0,0,1,0,1,0,0,1
1,2629,2,69258,2.0,10.0,0,0,0,0,0,0,0,1,0
1,1055,1,68900,5.0,14.0,1,0,1,0,0,0,1,0,0
4,2321,1,50384,2.0,1.0,0,0,0,0,0,0,0,0,0
1,2477,2,34917,3.0,1.0,0,0,0,0,0,0,0,0,0
1,2019,2,76499,1.0,19.0,1,0,0,0,1,0,0,1,0
1,1519,1,75071,7.0,10.0,1,0,1,0,0,0,1,1,0
1,1177,1,61425,3.0,4.0,0,1,0,0,0,0,0,0,0
3,843,1,49586,9.0,9.0,1,0,0,0,0,0,1,0,1
4,697,1,66321,6.0,16.0,0,0,1,0,0,0,1,0,1
2,1207,3,69396,1.0,3.0,0,1,0,0,0,0,1,0,0
1,2160,2,72512,3.0,10.0,0,0,1,0,0,0,0,1,0
3,1244,1,62089,7.0,16.0,0,0,0,0,1,0,1,0,1
3,1415,2,67272,2.0,11.0,1,1,0,0,0,1,0,0,1
3,1784,1,52055,8.0,10.0,1,1,0,0,0,1,0,0,1
2,1797,2,5937,7.0,9.0,1,0,0,0,0,1,0,1,0
1,953,2,22673,4.0,3.0,1,0,0,1,0,0,1,0,1
4,2750,1,77957,3.0,13.0,1,1,0,0,0,1,0,0,1
4,820,1,53582,4.0,9.0,1,1,0,0,0,0,1,0,0
3,1669,2,34500,8.0,14.0,0,0,0,0,1,0,1,1,0
2,1660,2,62856,2.0,7.0,1,0,0,0,1,0,1,0,0
2,584,2,17953,5.0,5.0,0,0,0,0,1,0,0,0,1
2,867,3,72052,9.0,18.0,0,0,0,0,0,1,0,1,0
4,2810,1,51340,6.0,14.0,0,1,0,0,0,0,1,1,0
3,1706,3,48042,3.0,18.0,1,0,0,0,1,1,0,0,0
1,1976,3,76706,5.0,12.0,0,0,0,0,1,1,0,0,0
4,735,1,31507,1.0,2.0,1,0,1,0,0,0,0,1,0
3,2609,1,7353,6.0,1.0,0,0,1,0,0,1,0,1,0
3,1897,3,16999,6.0,10.0,1,0,0,0,1,0,1,0,0
1,2459,1,68134,4.0,1.0,1,0,0,0,0,0,1,0,1
1,1847,2,5580,5.0,7.0,1,0,0,1,0,1,0,1,0
1,987,2,78829,0.0,9.0,1,0,1,0,0,1,0,0,1
2,2281,3,75086,6.0,17.0,1,0,1,0,0,0,0,0,0
1,600,3,50248,2.0,16.0,0,1,0,0,0,0,1,1,0
3,921,1,67249,4.0,18.0,1,1,0,0,0,1,0,0,0
1,2287,1,70834,0.0,4.0,1,0,0,0,1,1,0,1,0
3,2952,3,41884,6.0,11.0,0,1,0,0,0,0,1,1,0
4,2111,3,21428,3.0,9.0,1,1,0,0,0,1,0,0,0
2,1187,2,12647,7.0,8.0,1,0,0,1,0,0,0,0,0
4,459,2,73079,4.0,12.0,1,0,0,0,0,1,0,0,1
4,977,1,75314,0.0,15.0,1,0,0,0,1,1,0,0,0
3,720,2,68153,8.0,18.0,1,0,0,1,0,0,0,0,0
4,1858,1,58546,5.0,10.0,0,0,0,0,1,0,0,0,1
3,2437,1,57704,4.0,8.0,1,0,0,0,0,0,0,0,0
1,1322,1,35033,2.0,19.0,0,0,0,0,1,0,1,0,1
1,1809,2,72737,6.0,4.0,1,1,0,0,0,1,0,0,1
3,2094,3,36000,4.0,9.0,0,0,0,0,0,1,0,0,0
1,968,3,77113,5.0,16.0,0,0,0,1,0,0,0,0,1
2,1501,2,17629,9.0,13.0,0,0,0,1,0,0,1,0,1
4,926,3,66525,3.0,9.0,1,0,1,0,0,0,0,0,1
2,2971,1,41426,9.0,18.0,1,0,0,1,0,1,0,0,0
4,2572,3,11922,5.0,11.0,0,0,1,0,0,0,1,0,0
1,1270,2,74822,7.0,17.0,1,1,0,0,0,0,1,0,1
2,679,3,74472,7.0,17.0,1,0,0,1,0,1,0,0,0
1,2292,1,66049,7.0,18.0,0,0,0,0,0,0,1,1,0
4,2151,1,12721,3.0,15.0,1,0,1,0,0,0,1,0,1
3,1073,2,45957,1.0,2.0,0,0,0,1,0,0,0,1,0
3,1551,2,58159,9.0,3.0,1,1,0,0,0,0,1,0,0
2,2761,2,72714,7.0,7.0,0,0,0,0,0,0,0,1,0
1,731,1,14747,9.0,19.0,1,0,0,0,0,0,1,0,0
1,1573,3,26318,9.0,15.0,1,1,0,0,0,0,0,0,0
2,2439,3,31619,2.0,18.0,0,0,0,1,0,0,0,0,1
3,1877,2,78640,5.0,6.0,0,0,0,0,1,0,1,1,0
4,435,3,52746,0.0,14.0,1,0,0,1,0,0,0,0,1
2,2108,3,12338,3.0,13.0,0,0,1,0,0,1,0,1,0
4,1843,2,71704,2.0,13.0,0,0,1,0,0,1,0,0,0
3,2653,2,61500,7.0,2.0,0,0,0,1,0,0,1,0,0
1,1779,1,71483,8.0,13.0,0,0,1,0,0,0,1,0,1
3,839,1,16323,7.0,16.0,0,0,0,0,1,0,1,1,0
2,1519,1,73163,7.0,3.0,1,0,0,0,1,1,0,1,0
1,563,1,23919,3.0,18.0,0,0,0,0,0,0,1,0,0
2,547,3,23656,1.0,15.0,0,0,1,0,0,0,1,0,1
2,2741,3,58956,0.0,10.0,0,0,0,1,0,0,0,0,0
3,594,1,21544,0.0,6.0,0,0,0,0,0,0,1,0,0
2,1062,1,55936,2.0,19.0,1,0,0,0,1,1,0,0,1
3,879,2,64288,6.0,13.0,0,0,0,0,0,1,0,1,0
1,522,3,24566,0.0,1.0,1,1,0,0,0,0,1,1,0
3,1823,3,19880,9.0,3.0,1,0,1,0,0,1,0,0,0
1,1364,1,57776,7.0,1.0,0,0,0,1,0,0,0,1,0
3,2178,3,16936,9.0,13.0,0,0,0,0,1,0,0,0,1
